time_s,battery,motors,esc,shell
769.5,28.365633270962803,31.573141359761166,28.82063922379251,26.850003416472816
770.0,28.366277731181412,31.566701759693444,28.81802326873168,26.848889776133376
770.5,28.366914112455163,31.560251138273145,28.815398951765758,26.847768878680597
771.0,28.367542416666538,31.553789514653715,28.812766280219478,26.846640729805927
771.5,28.368162645705013,31.547316907924824,28.81012526141302,26.845505335210873
772.0,28.368774801467282,31.540833337112588,28.807475902662077,26.844362700606666
772.5,28.36937888585703,31.534338821179972,28.804818211277905,26.843212831714368
773.0,28.369974900785053,31.527833379027015,28.80215219456727,26.84205573426442
773.5,28.370562848169186,31.521317029491286,28.799477859832507,26.840891413996644
774.0,28.37114272993432,31.514789791347994,28.796795214371457,26.839719876660013
774.5,28.371714548012335,31.508251683310334,28.79410426547753,26.83854112801248
775.0,28.372278304342103,31.50170272402994,28.791405020439754,26.837355173820924
775.5,28.37283400086949,31.495142932096996,28.78869748654273,26.836162019860865
776.0,28.373381639547347,31.48857232604064,28.785981671066622,26.83496167191629
776.5,28.373921222335355,31.481990924329182,28.783257581287273,26.8337541357796
777.0,28.37445275120018,31.475398745370512,28.78052522447615,26.832539417251382
777.5,28.37497622811543,31.468795807512265,28.777784607900344,26.831317522140296
778.0,28.37549165506158,31.462182129042162,28.77503573882251,26.830088456262786
778.5,28.37599903402588,31.455557728188296,28.77227862450104,26.8288522254432
779.0,28.37649836700251,31.448922623119415,28.769513272189954,26.827608835513388
779.5,28.376989655992475,31.442276831945264,28.766739689138944,26.82635829231259
780.0,28.377472903003593,31.435620372716755,28.76395788259333,26.82510060168744
780.5,28.377948110050397,31.428953263426365,28.761167859794114,26.823835769491666
781.0,28.378415279154297,31.422275522008306,28.758369627978084,26.822563801586
781.5,28.378874412343407,31.415587166338923,28.7555631943776,26.821284703838046
782.0,28.379325511652496,31.40888821423681,28.752748566220703,26.81999848212206
782.5,28.37976857912321,31.402178683463205,28.749925750731222,26.81870514231889
783.0,28.380203616803726,31.395458591722218,28.74709475512867,26.81740469031587
783.5,28.380630626748996,31.388727956661228,28.744255586628185,26.816097132006576
784.0,28.381049611020615,31.381986795870887,28.741408252440692,26.81478247329079
784.5,28.38146057168683,31.375235126885627,28.7385527597728,26.813460720074204
785.0,28.381863510822484,31.368472967183834,28.7356891158268,26.81213187826853
785.5,28.38225843050901,31.361700334188072,28.732817327800774,26.810795953791114
786.0,28.382645332834443,31.354917245265483,28.729937402888424,26.809452952564925
786.5,28.3830242198934,31.348123717727844,28.72704934827925,26.808102880518504
787.0,28.383395093787044,31.34131976883208,28.724153171158434,26.80674574358568
787.5,28.38375795662307,31.334505415780256,28.72124887870683,26.805381547705508
788.0,28.384112810515603,31.327680675720046,28.718336478101094,26.80401029882222
788.5,28.384459657585353,31.320845565744833,28.715415976513555,26.802632002884877
789.0,28.38479849995946,31.314000102894113,28.71248738111234,26.801246665847543
789.5,28.385129339771538,31.30714430415361,28.70955069906114,26.799854293668886
790.0,28.385452179161575,31.300278186455614,28.706605937519498,26.798454892312236
790.5,28.38576702027609,31.29340176667921,28.70365310364258,26.797048467745412
791.0,28.38607386526786,31.286515061650505,28.700692204581344,26.795635025940612
791.5,28.386372716296194,31.279618088142854,28.69772324748243,26.794214572874182
792.0,28.386663575526597,31.27271086287726,28.694746239488154,26.792787114526675
792.5,28.386946445131002,31.265793402522377,28.691761187736574,26.791352656882566
793.0,28.387221327287705,31.258865723694896,28.688768099361425,26.789911205930366
793.5,28.387488224181197,31.251927842959788,28.68576698149218,26.788462767662224
794.0,28.38774713800234,31.24497977683052,28.68275784125393,26.787007348073985
794.5,28.387998070948242,31.238021541769342,28.67974068576757,26.785544953165072
795.0,28.388241025222214,31.23105315418735,28.676715522149607,26.78407558893838
795.5,28.388476003033873,31.22407463044493,28.67368235751229,26.782599261400037
796.0,28.388703006598973,31.21708598685194,28.670641198963494,26.781115976559477
796.5,28.388922038139526,31.21008723966787,28.667592053606825,26.779625740429253
797.0,28.389133099883622,31.203078405102076,28.664534928541457,26.77812855902482
797.5,28.389336194065606,31.196059499314117,28.66146983086236,26.77662443836465
798.0,28.389531322925905,31.189030538413874,28.658396767660065,26.775113384469876
798.5,28.389718488711026,31.18199153846183,28.65531574602079,26.77359540336448
799.0,28.389897693673618,31.174942515469354,28.652226773026428,26.772070501074893
799.5,28.390068940072467,31.167883485398704,28.649129855754495,26.77053868363015
800.0,28.39023223017233,31.160814464163593,28.64602500127819,26.768999957061567
800.5,28.390387566244044,31.153735467629076,28.64291221666622,26.76745432740279
801.0,28.390534950564415,31.146646511611948,28.639791508983024,26.765901800689676
801.5,28.390674385416332,31.13954761188097,28.636662885288615,26.764342382960137
802.0,28.390805873088652,31.132438784157046,28.633526352638626,26.76277608025407
802.5,28.390929415876144,31.125320044113494,28.63038191808431,26.761202898613305
803.0,28.391045016079545,31.118191407376116,28.627229588672492,26.759622844081434
803.5,28.39115267600556,31.111052889523535,28.624069371445557,26.758035922703755
804.0,28.39125239796681,31.103904506087417,28.62090127344152,26.756442140527213
804.5,28.391344184281763,31.09674627255265,28.61772530169401,26.754841503600232
805.0,28.39142803727475,31.089578204357565,28.614541463232115,26.75323401797266
805.5,28.391503959276008,31.08240031689411,28.611349765080547,26.7516196896957
806.0,28.391571952621632,31.07521262550813,28.608150214259524,26.749998524821876
806.5,28.391632019653457,31.06801514549943,28.60494281778483,26.74837052940478
807.0,28.391684162719116,31.060807892122227,28.60172758266782,26.74673570949909
807.5,28.391728384172097,31.05359088058509,28.598504515915295,26.74509407116045
808.0,28.39176468637163,31.046364126051344,28.59527362452957,26.74344562044547
808.5,28.391793071682628,31.03912764363912,28.592034915508577,26.741790363411496
809.0,28.391813542475802,31.031881448421757,28.588788395845597,26.740128306116674
809.5,28.391826101127492,31.024625555427747,28.585534072529526,26.738459454619772
810.0,28.391830750019835,31.01735997964107,28.58227195254466,26.73678381498013
810.5,28.39182749154054,31.010084736001488,28.57900204287074,26.735101393257537
811.0,28.391816328083053,31.002799839404588,28.57572435048303,26.733412195512187
811.5,28.39179726204634,30.99550530470202,28.57243888235223,26.73171622780461
812.0,28.3917702958351,30.988201146701726,28.569145645444507,26.730013496195568
812.5,28.39173543185956,30.9808873801681,28.56584464672136,26.728304006745986
813.0,28.3916926725355,30.97356401982222,28.562535893139795,26.72658776551691
813.5,28.391642020284337,30.96623108034197,28.559219391652164,26.724864778569327
814.0,28.391583477533004,30.958888576362256,28.55589514920632,26.72313505196422
814.5,28.391517046713943,30.951536522475294,28.55256317274535,26.72139859176235
815.0,28.391442730265055,30.94417493323067,28.549223469207902,26.71965540402431
815.5,28.39136053062981,30.936803823135563,28.545876045527848,26.717905494810395
816.0,28.39127045025714,30.929423206654974,28.542520908634458,26.716148870180575
816.5,28.39117249160131,30.922033098211898,28.539158065452398,26.7143855361943
817.0,28.391066657122167,30.914633512187436,28.535787522901614,26.712615498910566
817.5,28.390952949284895,30.90722446292108,28.532409287897394,26.710838764387745
818.0,28.39083137056008,30.899805964710822,28.529023367350362,26.709055338683584
818.5,28.390701923423705,30.892378031813394,28.525629768166425,26.70726522785509
819.0,28.390564610357046,30.884940678444423,28.522228497246772,26.70546843795853
819.5,28.39041943384683,30.877493918778555,28.51881956148793,26.703664975049264
820.0,28.390266396385016,30.870037766949736,28.515402967781597,26.701854845181742
820.5,28.39010550046885,30.862572237051324,28.511978723014863,26.70003805440939
821.0,28.389936748600974,30.855097343136265,28.50854683406999,26.69821460878461
821.5,28.38976014328921,30.847613099217256,28.505107307824517,26.69638451435867
822.0,28.3895756870466,30.840119519267034,28.501660151151157,26.69454777718164
822.5,28.389383382391543,30.832616617218434,28.4982053709179,26.6927044033024
823.0,28.38918323184754,30.825104406964556,28.49474297398791,26.69085439876841
823.5,28.388975237943328,30.817582902358936,28.491272967219572,26.688997769625814
824.0,28.388759403212816,30.810052117215832,28.487795357466382,26.687134521919347
824.5,28.388535730195088,30.80251206531028,28.48431015157712,26.685264661692145
825.0,28.388304221434282,30.79496276037827,28.48081735639562,26.683388194985866
825.5,28.388064879479828,30.78740421611701,28.47731697876094,26.681505127840524
826.0,28.387817706886096,30.77983644618496,28.473809025507308,26.679615466294365
826.5,28.387562706212634,30.77225946420208,28.47029350346395,26.677719216384048
827.0,28.387299880024045,30.76467328374997,28.466770419455315,26.675816384144355
827.5,28.387029230889937,30.757077918372033,28.46323978030091,26.673906975608134
828.0,28.38675076138503,30.749473381573694,28.459701592815406,26.67199099680647
828.5,28.386464474088996,30.74185968682241,28.456155863808476,26.67006845376835
829.0,28.38617037158656,30.73423684754806,28.452602600084845,26.668139352520825
829.5,28.385868456467335,30.726604877142904,28.449041808444406,26.66620369908884
830.0,28.385558731326,30.718963788961844,28.445473495681995,26.664261499495126
830.5,28.385241198762117,30.711313596322555,28.441897668587558,26.66231275976031
831.0,28.384915861380193,30.70365431250565,28.43831433394604,26.660357485902807
831.5,28.384582721789627,30.695985950754846,28.434723498537437,26.65839568393858
832.0,28.38424178260476,30.68830852427709,28.431125169136635,26.656427359881434
