time_s,battery,motors,esc,shell
997.0,25.904382528769816,25.010909202008293,24.442041079679086,23.750675174121284
997.5,25.90139192634581,25.00550616285409,24.437964076140588,23.747357883952702
998.0,25.89839850581518,25.000108627002305,24.433888759102388,23.744042504671768
998.5,25.895402274244987,24.99471656549582,24.429815128241387,23.740729036161383
999.0,25.892403238685006,24.989329949579883,24.42574318320999,23.7374174782218
999.5,25.889401406167963,24.98394875070028,24.421672923636095,23.734107830571986
1000.0,25.88639678370936,24.978572940501408,24.417604349122826,23.730800092850984
1000.5,25.88338937830764,24.973202490824633,24.41353745924829,23.727494264619224
1001.0,25.880379196944148,24.967837373706516,24.40947225356547,23.724190345359773
1001.5,25.87736624658305,24.962477561377,24.405408731602108,23.72088833447964
1002.0,25.874350534171413,24.957123026257648,24.40134689286043,23.71758823131114
1002.5,25.871332066639297,24.951773740959936,24.397286736817023,23.714290035112924
1003.0,25.86831085089966,24.94642967828372,24.39322826292289,23.71099374507139
1003.5,25.865286893848406,24.941090811215247,24.389171470603003,23.707699360301774
1004.0,25.86226020236444,24.93575711292584,24.38511635925653,23.704406879849444
1004.5,25.8592307833095,24.930428556769982,24.38106292825654,23.701116302690878
1005.0,25.8561986435285,24.92510511628376,24.377011176949964,23.697827627735137
1005.5,25.853163789849248,24.919786765183346,24.372961104657463,23.694540853824662
1006.0,25.850126229082548,24.914473477363345,24.3689127106735,23.69125597973658
1006.5,25.847085968022327,24.909165226895084,24.364865994266097,23.687973004183846
1007.0,25.844043013445514,24.90386198802537,24.36082095467691,23.684691925816196
1007.5,25.8409973721121,24.898563735174548,24.3567775911211,23.681412743221358
1008.0,25.83794905076519,24.893270442935318,24.352735902787458,23.678135454926007
1008.5,25.834898056130953,24.88798208607102,24.348695888838108,23.67486005939685
1009.0,25.831844394918733,24.88269863951416,24.344657548408748,23.671586555041642
1009.5,25.82878807382093,24.87742007836499,24.34062088060847,23.668314940210223
1010.0,25.825729099513126,24.872146377889976,24.33658588451982,23.665045213195526
1010.5,25.822667478654125,24.86687751352042,24.33255255919886,23.661777372234553
1011.0,25.819603217885856,24.861613460850947,24.32852090367504,23.658511415509338
1011.5,25.816536323833475,24.856354195638175,24.324490916951333,23.655247341147913
1012.0,25.813466803105428,24.851099693799142,24.320462598004156,23.65198514722522
1012.5,25.810394662293334,24.8458499314101,24.316435945783496,23.64872483176407
1013.0,25.8073199079721,24.840604884705044,24.31241095921291,23.64546639273607
1013.5,25.804242546699925,24.835364530074287,24.308387637189526,23.642209828062562
1014.0,25.80116258501829,24.830128844063267,24.304365978584144,23.63895513561539
1014.5,25.79808002945208,24.824897803371016,24.30034598224131,23.635702313217905
1015.0,25.79499488650947,24.819671384849073,24.296327646979307,23.632451358645767
1015.5,25.791907162682037,24.814449565499956,24.29231097159021,23.629202269627854
1016.0,25.788816864444698,24.809232322475907,24.28829595484001,23.625955043847057
1016.5,25.785723998255833,24.804019633077758,24.284282595468767,23.622709678941078
1017.0,25.78262857055728,24.798811474753506,24.280270892190458,23.619466172503337
1017.5,25.779530587774218,24.79360782509707,24.276260843693308,23.616224522083712
1018.0,25.776430056315462,24.788408661847086,24.272252448639733,23.612984725189392
1018.5,25.773326982573224,24.783213962885668,24.268245705666516,23.609746779285558
1019.0,25.770221372923288,24.778023706237207,24.264240613384743,23.606510681796294
1019.5,25.767113233725013,24.77283787006712,24.26023717038015,23.60327643010521
1020.0,25.76400257132127,24.767656432680724,24.256235375213066,23.6000440215563
1020.5,25.760889392038507,24.76247937252191,24.25223522641852,23.596813453454615
1021.0,25.75777370218691,24.757306668172134,24.248236722506476,23.593584723067067
1021.5,25.754655508060182,24.752138298349166,24.244239861961773,23.590357827623052
1022.0,25.75153481593577,24.746974241906003,24.240244643244466,23.587132764315186
1022.5,25.74841163207475,24.74181447782962,24.23625106478977,23.583909530300048
1023.0,25.74528596272205,24.736658985239956,24.232259125008227,23.58068812269886
1023.5,25.74215781410618,24.731507743388818,24.22826882228594,23.57746853859811
1024.0,25.739027192439494,24.726360731658588,24.224280154984513,23.574250775050302
1024.5,25.735894103918156,24.72121792956142,24.220293121441443,23.571034829074506
1025.0,25.732758554722068,24.716079316737876,24.21630771997002,23.56782069765717
1025.5,25.729620551015103,24.710944872956077,24.21232394885959,23.56460837775262
1026.0,25.726480098944876,24.70581457811045,24.208341806375756,23.5613978662837
1026.5,25.723337204642974,24.70068841222087,24.204361290760346,23.558189160142433
1027.0,25.720191874224895,24.69556635543148,24.200382400231774,23.554982256190726
1027.5,25.71704411379011,24.69044838800977,24.19640513298509,23.55177715126075
1028.0,25.713893929422,24.68533449034544,24.192429487192044,23.548573842155804
1028.5,25.710741327187975,24.680224642949497,24.18845546100141,23.545372325650646
1029.0,25.707586313139473,24.675118826453172,24.18448305253912,23.542172598492243
1029.5,25.704428893311956,24.670017021606952,24.180512259908312,23.538974657400274
1030.0,25.70126907372503,24.66491920927973,24.176543081189607,23.53577849906776
1030.5,25.69810686038238,24.659825370457668,24.172575514441178,23.532584120161516
1031.0,25.69494225927184,24.654735486243283,24.168609557699085,23.52939151732278
1031.5,25.691775276365433,24.649649537854543,24.16464520897722,23.526200687167716
1032.0,25.688605917619327,24.644567506623844,24.160682466267644,23.52301162628794
1032.5,25.685434188973886,24.639489373997208,24.15672132754071,23.519824331251016
1033.0,25.682260096353787,24.634415121533266,24.152761790745217,23.516638798601093
1033.5,25.67908364566796,24.629344730902346,24.1488038538086,23.513455024859297
1034.0,25.675904842809587,24.624278183885565,24.14484751463715,23.5102730065243
1034.5,25.67272369365628,24.619215462373973,24.140892771116114,23.507092740072665
1035.0,25.66954020406996,24.614156548367646,24.136939621109946,23.503914221959576
1035.5,25.666354379896916,24.60910142397489,24.132988062462402,23.500737448619134
1036.0,25.663166226967917,24.604050071411166,24.129038092996836,23.49756241646486
1036.5,25.659975751098102,24.59900247299845,24.125089710516306,23.494389121890265
1037.0,25.656782958087206,24.593958611164226,24.12114291280369,23.49121756126914
1037.5,25.65358785371933,24.58891846844074,24.11719769762209,23.48804773095617
1038.0,25.650390443763172,24.583882027464085,24.11325406271476,23.484879627287285
1038.5,25.647190733972025,24.57884927097348,24.10931200580552,23.48171324658017
1039.0,25.643988730083777,24.57382018181039,24.105371524598695,23.478548585134547
1039.5,25.640784437820855,24.568794742917646,24.10143261677956,23.475385639232798
1040.0,25.637577862890453,24.563772937338683,24.0974952800143,23.47222440514031
1040.5,25.634369010984358,24.55875474821687,24.093559511950446,23.469064879105815
1041.0,25.631157887779068,24.55374015879454,24.089625310216775,23.465907057361903
1041.5,25.627944498935904,24.54872915241225,24.085692672423704,23.46275093612536
1042.0,25.624728850100894,24.54372171250816,24.08176159616346,23.459596511597624
1042.5,25.62151094690489,24.53871782261706,24.077832079010193,23.456443779965127
1043.0,25.618290794963627,24.53371746636975,24.073904118520204,23.453292737399693
1043.5,25.6150683998776,24.52872062749219,24.069977712232117,23.450143380058876
1044.0,25.611843767232244,24.52372728980481,24.066052857667103,23.446995704086476
1044.5,25.608616902597987,24.51873743722183,24.06212955232911,23.443849705612706
1045.0,25.60538781153008,24.51375105375041,24.058207793704867,23.440705380754764
1045.5,25.602156499568878,24.508768123489972,24.054287579264326,23.437562725617
1046.0,25.598922972239677,24.50378863063156,24.050368906460676,23.434421736291426
1046.5,25.59568723505288,24.498812559457008,24.046451772730563,23.431282408857953
1047.0,25.592449293503932,24.493839894338294,24.04253617549432,23.428144739384777
1047.5,25.589209153073398,24.48887061973693,24.03862211215619,23.425008723928784
1048.0,25.585966819226996,24.483904720203043,24.034709580104447,23.421874358535717
